ID,Lemme,Vrsta,POS,NEG
ENG30-03494706-n,uprega,n,0.0,0.0
ENG30-03496296-n,čembalo,n,0.0,0.0
ENG30-03501614-n,glava,n,0.0,0.0
ENG30-03503718-n,"oglav,pokrivač,ular",n,0.0,0.0
ENG30-03525074-n,"dizalica,lift,teretni lift",n,0.0,0.0
ENG30-03528100-n,"bolnica,starački dom",n,0.0,0.0
ENG30-03532342-n,"kandža,kuka,kukica",n,0.0,0.0
ENG30-03532672-n,"kandža,kuka,kukica",n,0.0,0.0
ENG30-03540267-n,čarapa,n,0.0,0.0
ENG30-03540595-n,"ambulanta,bolnica,dom zdravlja",n,0.0,0.0
ENG30-03541923-n,balon,n,0.0,0.0
ENG30-03547054-n,"koliba,udžerica",n,0.0,0.0
ENG30-03554645-n,"higrometar,vlagomer",n,0.0,0.0
ENG30-03558007-n,ledolomac,n,0.0,0.0
ENG30-03566193-n,"peć,spalionica",n,0.0,0.0
ENG30-03573848-n,uložak,n,0.0,0.0
ENG30-03580615-n,"Internet,mreža,Net,sajber prostor,veb",n,0.0,0.0
ENG30-03582658-n,"inovacija,izum,pronalazak",n,0.0,0.0
ENG30-03592245-n,"ćorka,tamnica,zatvor",n,0.0,0.0
ENG30-03594148-n,koplje,n,0.0,0.0
ENG30-03600806-n,"cigara,cigareta,džoint",n,0.0,0.0
ENG30-03600977-n,"spajalica,spoj,spojnica,zglob",n,0.0,0.0
ENG30-03604400-n,haljina-kecelja,n,0.0,0.0
ENG30-03610524-n,"kućica za psa,štenara",n,0.0,0.0
ENG30-03612814-n,bojler,n,0.0,0.0
ENG30-03617480-n,kimono,n,0.0,0.0
ENG30-03619396-n,"garnitura,komplet,oprema,pribor,toaleta",n,0.0,0.0
ENG30-03624134-n,"bodež,mač,nož",n,0.0,0.0
ENG30-03632277-n,"lestve,merdevine",n,0.0,0.0
ENG30-03644378-n,laso,n,0.0,0.0
ENG30-03646148-n,letva,n,0.0,0.0
ENG30-03648066-n,"perionica,vešernica",n,0.0,0.0
ENG30-03649909-n,kosilica,n,0.0,0.0
ENG30-03658858-n,libela,n,0.0,0.0
ENG30-03661861-n,bazen,n,0.0,0.0
ENG30-03665366-n,"lampa,svetiljka,svetlo,upaljač",n,0.0,0.0
ENG30-03666917-n,?lighter-than-air craft,n,0.0,0.0
ENG30-03667829-n,"optički mikroskop,svetlosni mikroskop",n,0.0,0.0
ENG30-03671272-n,"pruga,šine,železnica,železnička linija",n,0.0,0.0
ENG30-03673450-n,spavaćica,n,0.0,0.0
ENG30-03690473-n,kamion,n,0.0,0.0
ENG30-03691459-n,zvučnik,n,0.0,0.0
ENG30-03708843-n,magnetometar,n,0.0,0.0
ENG30-03709206-n,"lupa,mikroskop,povećalo",n,0.0,0.0
ENG30-03731695-n,"čekić,malj",n,0.0,0.0
ENG30-03738241-n,?mechanical system,n,0.0,0.0
ENG30-03739518-n,"bolnica,dom zdravlja,klinika",n,0.0,0.0
ENG30-03743279-n,megafon,n,0.0,0.0
ENG30-03746574-n,"duševna bolnica,institut za mentalno zdravlje,klinika za psihijatrijske bolesti,ludara,ludnica",n,0.0,0.0
ENG30-03760671-n,mikroskop,n,0.0,0.0
ENG30-03763403-n,"baza,nameštenje,položaj",n,0.0,0.0
ENG30-03773268-n,"postavka,scena,scenografija",n,0.0,0.0
ENG30-03782190-n,"monitor,MONITOR (MONITOR),MONITORSKI UREĐAJ (MONITORING DEVICE)",n,0.0,0.0
ENG30-03785499-n,mrtvačnica,n,0.0,0.0
ENG30-03802007-n,musketa,n,0.0,0.0
ENG30-03803116-n,"minobacač,sprednjača",n,0.0,0.0
ENG30-03804744-n,ekser,n,0.0,0.0
ENG30-03807537-n,"krpa,maramica,salveta",n,0.0,0.0
ENG30-03820950-n,"elektronska mreža,mreža,mrežni sistem,prenosna mreža,računarska mreža",n,0.0,0.0
ENG30-03824381-n,spavaćica,n,0.0,0.0
ENG30-03825080-n,"pidžama,spavaćica",n,0.0,0.0
ENG30-03828465-n,nesteroidni antiinflamatorni lek,n,0.0,0.0
ENG30-03832673-n,"miniračunar,prenosivi računar",n,0.0,0.0
ENG30-03842377-n,pomoćna oprema,n,0.0,0.0
ENG30-03842986-n,ommetar,n,0.0,0.0
ENG30-03863262-n,"kecelja,kombinezon",n,0.0,0.0
ENG30-03874599-n,"katanac,lokot",n,0.0,0.0
ENG30-03874965-n,pagoda,n,0.0,0.0
ENG30-03876231-n,četkica,n,0.0,0.0
ENG30-03877472-n,"pidžama,spavaćica",n,0.0,0.0
ENG30-03878066-n,"dvor,dvorac,palata,vila,zamak",n,0.0,0.0
ENG30-03885535-n,"ostava,špajz,spremište",n,0.0,0.0
ENG30-03885904-n,"hulahopke,najlonke",n,0.0,0.0
ENG30-03888257-n,padobran,n,0.0,0.0
ENG30-03889871-n,"parazol,suncobran",n,0.0,0.0
ENG30-03891051-n,"jakna sa kapuljačom,parka,vetrovka",n,0.0,0.0
ENG30-03892557-n,"parohija,županija,župni dvor",n,0.0,0.0
ENG30-03900979-n,paviljon,n,0.0,0.0
ENG30-03903868-n,"osnov,pijedastal,podnožje,postolje",n,0.0,0.0
ENG30-03905208-n,"pukotina,špijunka",n,0.0,0.0
ENG30-03910033-n,penicilin,n,0.0,0.0
ENG30-03912821-n,"potkrovlje,tavanski stan",n,0.0,0.0
ENG30-03920737-n,podsuknja,n,0.0,0.0
ENG30-03924679-n,"aparat za kopiranje,fotokopir aparat",n,0.0,0.0
ENG30-03928814-n,klavijatura,n,0.0,0.0
ENG30-03929202-n,"kramp,mandril,pijuk",n,0.0,0.0
ENG30-03929443-n,pinceta,n,0.0,0.0
ENG30-03929660-n,trzalica,n,0.0,0.0
ENG30-03933183-n,?piece of leather,n,0.0,0.0
ENG30-03938244-n,jastuk,n,0.0,0.0
ENG30-03940256-n,"čioda,kopča,pribadača",n,0.0,0.0
ENG30-03940713-n,"broš,čioda,fibula,pribadača",n,0.0,0.0
ENG30-03948950-n,klip,n,0.0,0.0
ENG30-03950359-n,vile,n,0.0,0.0
ENG30-03957420-n,gips,n,0.0,0.0
ENG30-03958097-n,plastična umetnost,n,0.0,0.0
ENG30-03962685-n,"platforma,program",n,0.0,0.0
ENG30-03965907-n,nabor,n,0.0,0.0
ENG30-03967562-n,"plug,ralo",n,0.0,0.0
ENG30-03967942-n,"čep,poklopac,utikač,zatvarač",n,0.0,0.0
ENG30-03969041-n,"kanalizacija,vodovod",n,0.0,0.0
ENG30-03977678-n,policijska stanica,n,0.0,0.0
ENG30-04004099-n,bafer štampača,n,0.0,0.0
ENG30-04008385-n,"montažna traka,traka",n,0.0,0.0
ENG30-04009552-n,projektor,n,0.0,0.0
ENG30-04013729-n,proteza,n,0.0,0.0
ENG30-04015204-n,"oklop,pancir,zaštitna odeća",n,0.0,0.0
ENG30-04015908-n,uglomer,n,0.0,0.0
ENG30-04018951-n,javni prevoz,n,0.0,0.0
ENG30-04020298-n,kotur,n,0.0,0.0
ENG30-04021028-n,pulover,n,0.0,0.0
ENG30-04038440-n,"izlog,postolje,stalak",n,0.0,0.0
ENG30-04041069-n,radijator,n,0.0,0.0
ENG30-04049585-n,"kišomer,ombrometar,pluviometar",n,0.0,0.0
ENG30-04050410-n,ovan,n,0.0,0.0
ENG30-04055749-n,durbin,n,0.0,0.0
ENG30-04057047-n,"brijač,britva",n,0.0,0.0
ENG30-04061442-n,?receptacle,n,0.0,0.0
ENG30-04062179-n,stapni i klipni strojevi,n,0.0,0.0
ENG30-04065132-n,odmaralište,n,0.0,0.0
ENG30-04070727-n,"frižider,hladnjak,zamrzivač",n,0.0,0.0
ENG30-04071263-n,insignije,n,0.0,0.0
ENG30-04072551-n,uzda,n,0.0,0.0
ENG30-04076533-n,"eho,kopija,odjek,replika,reprodukcija",n,0.0,0.0
ENG30-04077734-n,spasilačka oprema,n,0.0,0.0
ENG30-04102285-n,roletne,n,0.0,0.0
ENG30-04110439-n,"pozicioner,rotacioni aktuator",n,0.0,0.0
ENG30-04120093-n,klizač,n,0.0,0.0
ENG30-04126373-n,osigurač,n,0.0,0.0
ENG30-04133789-n,sandala,n,0.0,0.0
ENG30-04136161-n,sari,n,0.0,0.0
ENG30-04137444-n,satelit,n,0.0,0.0
ENG30-04140064-n,"električna testera,motorna testera,testera",n,0.0,0.0
ENG30-04142434-n,skalpel,n,0.0,0.0
ENG30-04144782-n,"fotografija,scena,scenografija,slika,snimak",n,0.0,0.0
ENG30-04145056-n,"scena,scenografija",n,0.0,0.0
ENG30-04148054-n,makaze,n,0.0,0.0
ENG30-04153436-n,"čuvar ekrana,program za zaštitu ekrana",n,0.0,0.0
ENG30-04153751-n,"vijak,zavrtanj",n,0.0,0.0
ENG30-04154565-n,"odvijač,odvrtač,šrafciger",n,0.0,0.0
ENG30-04157320-n,"skulptura,statua",n,0.0,0.0
ENG30-04159354-n,"pečat,pečatnik,plomba",n,0.0,0.0
ENG30-04175380-n,"servis,srebrnina",n,0.0,0.0
ENG30-04178897-n,"kanalizacija,kanalizacioni sistem",n,0.0,0.0
ENG30-04179126-n,kanalizacija,n,0.0,0.0
ENG30-04181228-n,"lanci,veza",n,0.0,0.0
ENG30-04181718-n,"hladovina,parazol,senka,suncobran",n,0.0,0.0
ENG30-04182322-n,?shaft,n,0.0,0.0
ENG30-04184435-n,blanjalica,n,0.0,0.0
ENG30-04190052-n,polica,n,0.0,0.0
ENG30-04200537-n,kašika za obuvanje cipela,n,0.0,0.0
ENG30-04208210-n,"ašov,bager,buldožer,đubrovnik,lopata",n,0.0,0.0
ENG30-04211356-n,zatvarač,n,0.0,0.0
ENG30-04213353-n,srp,n,0.0,0.0
ENG30-04215402-n,"pločnik,trotoar",n,0.0,0.0
ENG30-04216634-n,"cediljka,filter,sito",n,0.0,0.0
ENG30-04218564-n,prigušivač,n,0.0,0.0
ENG30-04220036-n,prag,n,0.0,0.0
ENG30-04223299-n,potkošulja,n,0.0,0.0
ENG30-04227900-n,ražanj,n,0.0,0.0
ENG30-04228054-n,"klizaljka,klizaljke,skija,skije",n,0.0,0.0
ENG30-04233124-n,"neboder,soliter",n,0.0,0.0
ENG30-04234455-n,letvica,n,0.0,0.0
ENG30-04237924-n,dijapozitiv,n,0.0,0.0
ENG30-04241394-n,"japanka,papuča,patofna",n,0.0,0.0
ENG30-04242408-n,slup,n,0.0,0.0
ENG30-04243727-n,"konektor za proširenje,slot,slot za proširenje",n,0.0,0.0
ENG30-04245218-n,SCSI,n,0.0,0.0
ENG30-04251560-n,grudva,n,0.0,0.0
ENG30-04259630-n,sombrero,n,0.0,0.0
ENG30-04264914-n,"kosmički brod,svemirski brod",n,0.0,0.0
ENG30-04269944-n,"lopatica,spatula",n,0.0,0.0
ENG30-04270891-n,"koplje,lanceta",n,0.0,0.0
ENG30-04273064-n,spektroskop,n,0.0,0.0
ENG30-04274985-n,sfigmomanometar,n,0.0,0.0
ENG30-04280970-n,"kolac,ražanj",n,0.0,0.0
ENG30-04286128-n,mesto,n,0.0,0.0
ENG30-04287747-n,"fajtalica,štrcaljka",n,0.0,0.0
ENG30-04296562-n,"platforma,podijum,pozornica,scena",n,0.0,0.0
ENG30-04297476-n,"scenografija,set,seting",n,0.0,0.0
ENG30-04299215-n,"pult,štand,tezga",n,0.0,0.0
ENG30-04300741-n,tribina,n,0.0,0.0
ENG30-04301140-n,"barjak,steg,zastava",n,0.0,0.0
ENG30-04303672-n,desna strana broda,n,0.0,0.0
ENG30-04304215-n,"svemirska letelica,svemirski brod",n,0.0,0.0
ENG30-04306847-n,"kip,skulptura,spomenik,statua",n,0.0,0.0
ENG30-04313503-n,"kormilo,volan",n,0.0,0.0
ENG30-04315599-n,"lestve,merdevine,skela",n,0.0,0.0
ENG30-04320973-n,uzengija,n,0.0,0.0
ENG30-04323026-n,berza,n,0.0,0.0
ENG30-04325704-n,"ešarpa,marama",n,0.0,0.0
ENG30-04329477-n,"ostava,skladište,špajz,spremište",n,0.0,0.0
ENG30-04330267-n,"erkondišn,grejalica,kaljeva peć,kamin,ognjište,peć,pećnica,radijator,rerna,šporet,štednjak",n,0.0,0.0
ENG30-04332243-n,cediljka,n,0.0,0.0
ENG30-04333500-n,"kaiš,remen,traka,tregeri",n,0.0,0.0
ENG30-04337740-n,"klatno,udarna igla",n,0.0,0.0
ENG30-04339638-n,"daščica,pločica",n,0.0,0.0
ENG30-04340750-n,sef,n,0.0,0.0
ENG30-04346428-n,"obor,svinjac,tor",n,0.0,0.0
ENG30-04346511-n,"hemijska olovka,naliv pero,olovka,pero",n,0.0,0.0
ENG30-04363082-n,površinski brod,n,0.0,0.0
ENG30-04365751-n,libela,n,0.0,0.0
ENG30-04370048-n,džemper,n,0.0,0.0
ENG30-04371225-n,"bazen,kupalište,terme",n,0.0,0.0
ENG30-04371563-n,"bikini,kupaće gaće,kupaći kostim",n,0.0,0.0
ENG30-04376876-n,špric,n,0.0,0.0
ENG30-04380143-n,stolnjak,n,0.0,0.0
ENG30-04380617-n,"krpe,salvete",n,0.0,0.0
ENG30-04389521-n,"cisterna,teretnjak",n,0.0,0.0
ENG30-04394261-n,meta,n,0.0,0.0
ENG30-04396335-n,taksimetar,n,0.0,0.0
ENG30-04398309-n,čajni servis,n,0.0,0.0
ENG30-04400289-n,telekomunikacije,n,0.0,0.0
ENG30-04404412-n,"mali ekran,televizija,televizijski aparat,televizor,TV aparat,video",n,0.0,0.0
ENG30-04409712-n,teniski teren,n,0.0,0.0
ENG30-04418644-n,"pozorišno osvetljenje,pozorišno svetlo,reflektor",n,0.0,0.0
ENG30-04427715-n,trodelno odelo,n,0.0,0.0
ENG30-04430158-n,"luk,praćka",n,0.0,0.0
ENG30-04432203-n,"dijadema,tijara",n,0.0,0.0
ENG30-04434285-n,?tiered seats,n,0.0,0.0
ENG30-04434932-n,"hlače,hulahopke",n,0.0,0.0
ENG30-04453390-n,čačkalica,n,0.0,0.0
ENG30-04453666-n,"bluza,gornji deo",n,0.0,0.0
ENG30-04459362-n,peškir,n,0.0,0.0
ENG30-04461437-n,"gradska skupština,gradska većnica",n,0.0,0.0
ENG30-04464852-n,gusenice,n,0.0,0.0
ENG30-04471315-n,transformator,n,0.0,0.0
ENG30-04472243-n,prenos,n,0.0,0.0
ENG30-04478889-n,"jarak,rov",n,0.0,0.0
ENG30-04482177-n,trorogi šešir,n,0.0,0.0
ENG30-04484160-n,"kićanka,rese",n,0.0,0.0
ENG30-04485082-n,hodalica,n,0.0,0.0
ENG30-04489817-n,lopatica,n,0.0,0.0
ENG30-04491388-n,"palica,pendrek",n,0.0,0.0
ENG30-04497570-n,"pelerina,pončo,tunika",n,0.0,0.0
ENG30-04497962-n,"nadvožnjak,podvožnjak,prolaz,tunel",n,0.0,0.0
ENG30-04502197-n,rolka,n,0.0,0.0
ENG30-04504141-n,dvodelno odelo,n,0.0,0.0
ENG30-04506289-n,ukulele,n,0.0,0.0
ENG30-04508489-n,"bokserice,donji veš,gaće",n,0.0,0.0
ENG30-04508804-n,"pasaž,podvožnjak,prolaz,tunel",n,0.0,0.0
ENG30-04514899-n,gornja površina,n,0.0,0.0
ENG30-04515991-n,pisoar,n,0.0,0.0
ENG30-04519153-n,"česma,slavina",n,0.0,0.0
ENG30-04522168-n,vaza,n,0.0,0.0
ENG30-04525584-n,"roletna,venecijaneri,žaluzine",n,0.0,0.0
ENG30-04526520-n,ventilacija,n,0.0,0.0
ENG30-04527648-n,"galerija,trem,veranda",n,0.0,0.0
ENG30-04531873-n,prsluk,n,0.0,0.0
ENG30-04536038-n,vinograd,n,0.0,0.0
ENG30-04541320-n,voltmetar,n,0.0,0.0
ENG30-04543158-n,"karavan,kočija,kola,prikolica,taljige,vagon,zaprežna kola",n,0.0,0.0
ENG30-04544979-n,"korzo,pešačka zona,prolaz,šetalište,staza,trotoar",n,0.0,0.0
ENG30-04548362-n,novčanik,n,0.0,0.0
ENG30-04556948-n,osmatračnica,n,0.0,0.0
ENG30-04560113-n,bojler,n,0.0,0.0
ENG30-04563204-n,"vodeni točak,vodeničarski točak,vodenički točak,vodeno kolo",n,0.0,0.0
ENG30-04589190-n,"roletna,tenda,venecijaneri,žaluzine,zastor,zavesa",n,0.0,0.0
ENG30-04590129-n,"roletna,tenda,venecijaneri,žaluzine,zastor,zavesa",n,0.0,0.0
ENG30-04592962-n,"bekstejdž,zakulisni prostor",n,0.0,0.0
ENG30-04600486-n,klupa,n,0.0,0.0
ENG30-04603729-n,radni sto,n,0.0,0.0
ENG30-04604276-n,"svetska komunikaciona mreža,svetska računarska mreža,veb,WWW",n,0.0,0.0
ENG30-04612840-n,jaram,n,0.0,0.0
ENG30-04631700-n,"energičnost,vitalnost,živahnost,živost",n,0.0,0.0
ENG30-04632157-n,"energičnost,vitalnost,živahnost,živost",n,0.0,0.0
ENG30-04634540-n,"elan,energičnost,entuzijazam,polet,uzbuđenje",n,0.0,0.0
ENG30-04635482-n,"dinamičnost,dinamizam,energičnost,poletnost,živahnost,živost",n,0.0,0.0
ENG30-04636397-n,pasivnost,n,0.0,0.0
ENG30-04687333-n,"privlačnost,šarm",n,0.0,0.0
ENG30-04691476-n,"neprivlačnost,odbojnost",n,0.0,0.0
ENG30-04694441-n,"brlja,brljotina,fleka,krmača,mrlja",n,0.0,0.0
ENG30-04713118-n,"harmonija,sklad,skladnost,usklađenost",n,0.0,0.0
ENG30-04713428-n,"podudarnost,slaganje",n,0.0,0.0
ENG30-04714156-n,"kongruencija,odgovaranje,paralelizam,prikladnost",n,0.0,0.0
ENG30-04714847-n,"neprikladnost,neskladnost",n,0.0,0.0
ENG30-04733640-n,"?changeableness,?changeability",n,0.5,0.25
ENG30-04742766-n,"naročitost,posebnost",n,0.0,0.0
ENG30-04749709-n,"devijacija,nesaglasnost,neslaganje,nesličnost,neusaglašenost,odstupanje,oprečnost,razlika,razmimoilaženje",n,0.0,0.0
ENG30-04749991-n,"dopuštanje,dozvoljavanje,popuštanje,tolerancija,tolerantnost",n,0.0,0.0
ENG30-04761517-n,"bestelesan,neopipljivost",n,0.0,0.0
ENG30-04762633-n,"naročitost,posebnost,specifičnost",n,0.0,0.0
ENG30-04763293-n,"individualizacija,individualizam,individualnost,naročitost,posebnost",n,0.0,0.0
ENG30-04763925-n,"naročitost,posebnost,specifičnost",n,0.0,0.0
ENG30-04764412-n,"generalnost,opštost",n,0.0,0.0
ENG30-04764741-n,"jednakost,sličnost",n,0.0,0.0
ENG30-04770211-n,"abnormalnost,iregularnost,nepravilnost,nepredvidivost",n,0.0,0.0
ENG30-04773182-n,nestabilnost,n,0.0,0.0
ENG30-04773899-n,pokretljivost,n,0.0,0.0
ENG30-04775747-n,"labilnost,neodlučnost,nestabilnost,neuravnoteženost",n,0.0,0.0
ENG30-04799344-n,nepoznatost,n,0.0,0.0
ENG30-04800885-n,"ekscentričnost,nekonvencionalnost,neuobičajenost",n,0.0,0.0
ENG30-04801532-n,"konvencionalnost,običnost,uobičajenost",n,0.0,0.0
ENG30-04815321-n,"nezgrapnost,prostota",n,0.0,0.0
ENG30-04826771-n,"bogobojažljivost,pobožnost",n,0.0,0.0
ENG30-04826999-n,"bogobojažljivost,pobožnost,religioznost",n,0.0,0.0
ENG30-04828255-n,"bezbožnost,neverništvo",n,0.0,0.0
ENG30-04828925-n,"altruizam,čovečnost,humanost,ljudskost,obzirnost,saosećajnost,smotrenost,uviđavnost",n,0.0,0.0
ENG30-04829282-n,"milosrđe,milosrdnost,milost,milostivost,samilost,velikodušnost",n,0.0,0.0
ENG30-04829550-n,"saosećanje,saučešće,sažaljenje,sućut",n,0.0,0.0
ENG30-04830102-n,"nečovečnost,nehumanost,zverstvo",n,0.0,0.0
ENG30-04831031-n,"nemilosrdnost,nemilostivost,neumoljivost,okorelost",n,0.0,0.0
ENG30-04832951-n,"altruizam,nesebičnost,velikodušnost",n,0.0,0.0
ENG30-04833276-n,"altruizam,nesebičnost,velikodušnost",n,0.0,0.0
ENG30-04834605-n,sebičnost,n,0.0,0.0
ENG30-04835488-n,"egocentričnost,egoizam,oportunizam,sebičnost",n,0.0,0.0
ENG30-04840285-n,"dobrota,dobrovoljnost,velikodušnost",n,0.0,0.0
ENG30-04840405-n,"milosrđe,milostivost,velikodušnost",n,0.0,0.0
ENG30-04841358-n,"obzir,obzirnost,pažljivost,promišljenost,smotrenost,uviđavnost",n,0.0,0.0
ENG30-04841810-n,"obzirnost,promišljenost,smotrenost,takt,taktičnost,uviđavnost",n,0.0,0.0
ENG30-04842313-n,"pakost,zlo,zlokobnost,zlonamernost",n,0.0,0.0
ENG30-04844891-n,"dosadnost,tupost",n,0.0,0.0
ENG30-04845967-n,"bezobzirnost,nerazumevanje,neumoljivost,neuviđavnost",n,0.0,0.0
ENG30-04846243-n,neumesan,n,0.0,0.0
ENG30-04847298-n,"čestitost,ispravnost,moralnost,vrlina",n,0.0,0.0
ENG30-04850341-n,"dobro,ispravnost,pravednost,pravo",n,0.0,0.0
ENG30-04850589-n,"nemoral,nemoralnost,nepravednost,nepravičnost,zlo",n,0.0,0.0
ENG30-04852088-n,"neispravnost,nemoral,nepravičnost,zlo",n,0.0,0.0
ENG30-04854604-n,"neispravnost,nepravičnost,pogrešno",n,0.0,0.0
ENG30-04866465-n,"neodlučnost,nesigurnost,oklevanje",n,0.0,0.0
ENG30-04876985-n,"?fidelity,?faithfulness",n,0.625,0.25
ENG30-04877530-n,?loyalty,n,0.5,0.25
ENG30-04878101-n,"domoljublje,patriotizam,rodoljubivost,rodoljublje",n,0.0,0.0
ENG30-04878646-n,"nacionalizam,nacizam,šovinizam,ultranacionalizam",n,0.0,0.0
ENG30-04889527-n,"nepretencioznost,poniznost,skromnost",n,0.0,0.0
ENG30-04895773-n,"nepoverenje,sumnja,sumnjičenje",n,0.0,0.0
ENG30-04921011-n,"?inheritance,?heritage",n,0.0,0.0
ENG30-04921754-n,"odgoj,vaspitanje",n,0.0,0.0
ENG30-04921900-n,"obrazovanost,prefinjenost",n,0.0,0.0
ENG30-04922113-n,"odgoj,vaspitanje",n,0.0,0.0
ENG30-04966017-n,svetao,n,0.0,0.0
ENG30-04982207-n,"mir,muk,tišina",n,0.0,0.0
ENG30-04985198-n,?pitch,n,0.0,0.0
ENG30-04986883-n,ton,n,0.0,0.0
ENG30-05005809-n,"vitalnost,živost",n,0.0,0.0
ENG30-05094424-n,"bubalica,štreber",n,0.0,0.0
ENG30-05131283-n,?elevation,n,0.0,0.0
ENG30-05131647-n,"elevacija,nadmorska visina,visina",n,0.0,0.0
ENG30-05142180-n,"dobro,dobrota,ispravno,pravo",n,0.0,0.0
ENG30-05168795-n,"glas,lice,reputacija",n,0.0,0.0
ENG30-05198321-n,suverenitet,n,0.0,0.0
ENG30-05198928-n,veto,n,0.0,0.0
ENG30-05207130-n,"nemoć,nesposobnost,slabost",n,0.0,0.0
ENG30-05219923-n,žensko telo,n,0.0,0.0
ENG30-05296639-n,zlobni sistem,n,0.0,0.0
ENG30-05300926-n,"vidni sistem,vizualni sistem",n,0.0,0.0
ENG30-05405324-n,suza,n,0.0,0.0
ENG30-05462057-n,"lokomocijski sistem,mišićni sistem",n,0.0,0.0
ENG30-05509889-n,"respiratorni sistem,sistem organa za disanje",n,0.0,0.0
ENG30-05510702-n,čulni sistem,n,0.0,0.0
ENG30-05513529-n,ženski reproduktivni sistem,n,0.0,0.0
ENG30-05577190-n,"đon,pendže,potplat,taban",n,0.0,0.0
ENG30-05627785-n,"nebesa,nebo,nirvana,raj",n,0.0,0.0
ENG30-05628658-n,Eden,n,0.0,0.0
ENG30-05629381-n,"Had,pakao,podzemlje,podzemni svet",n,0.0,0.0
ENG30-05660937-n,"nastava,obrazovanje,pedagogija",n,0.0,0.0
ENG30-05663671-n,"administracija,režim,uprava,vlada,vladanje",n,0.0,0.0
ENG30-05667613-n,"dogovor,forma,formula,konvencija,norma,pravilo,princip,propis,regulativa",n,0.0,0.0
ENG30-05668095-n,"etiketa,kodeks ponašanja,pravila ponašanja",n,0.0,0.0
ENG30-05668915-n,"etiketa,kodeks,protokol",n,0.0,0.0
ENG30-05669034-n,"navika,običaj,tradicija",n,0.0,0.0
ENG30-05669350-n,"institucija,ustanova",n,0.0,0.0
ENG30-05669797-n,"baština,nasleđe,tradicija",n,0.0,0.0
ENG30-05675130-n,"pozornost,svesnost,svest",n,0.0,0.0
ENG30-05706228-n,nepažnja,n,0.0,0.0
ENG30-05706375-n,"nehat,nemar,nemarnost,nepažljivost,nepažnja",n,0.0,0.0
ENG30-05733864-n,"?critical appraisal,?critical analysis",n,0.5,0.0
ENG30-05734018-n,"kritika,ocena",n,0.0,0.0
ENG30-05734288-n,"monografija,studija",n,0.0,0.0
ENG30-05734381-n,"negativna kritika,ocrnjivanje",n,0.0,0.0
ENG30-05760751-n,radna memorija,n,0.0,0.0
ENG30-05761559-n,"podsećanje,prisećanje,reminiscencija,sećanje",n,0.0,0.0
ENG30-05797597-n,"?inquiry,?enquiry,?research",n,0.0,0.0
ENG30-05798043-n,"eksperiment,eksperimentisanje,opit,pokus",n,0.0,0.0
ENG30-05800116-n,filologija,n,0.0,0.0
ENG30-05841029-n,suprotnost,n,0.0,0.0
ENG30-05868051-n,"otvaranje,početak,začetak",n,0.0,0.0
ENG30-05868272-n,"centar,razrada,sreda,sredina,središte",n,0.0,0.0
ENG30-05870916-n,"?law,?natural law",n,0.0,0.0
ENG30-05899087-n,"?program,?programme",n,0.0,0.0
ENG30-05900263-n,"odbrambena politika,odbrana",n,0.0,0.0
ENG30-05921868-n,"hipostaza,ispostas",n,0.0,0.0
ENG30-05923983-n,?value,n,0.0,0.0
ENG30-05930136-n,"opažaj,opažanje,percepcija",n,0.0,0.0
ENG30-05938400-n,"arhetip,original,pilot,predložak,prototip",n,0.0,0.0
ENG30-05954807-n,tribalizam,n,0.0,0.0
ENG30-05958549-n,animalizam,n,0.0,0.0
ENG30-05970012-n,dekonstrukcija,n,0.0,0.0
ENG30-05970311-n,empirizam,n,0.0,0.0
ENG30-05970755-n,egzistencijalizam,n,0.0,0.0
ENG30-05971086-n,determinizam,n,0.0,0.0
ENG30-05971394-n,fatalizam,n,0.0,0.0
ENG30-05971621-n,formalizam,n,0.0,0.0
ENG30-05972103-n,idealizam,n,0.0,0.0
ENG30-05972417-n,logika,n,0.0,0.0
ENG30-05972585-n,materijalizam,n,0.0,0.0
ENG30-05973007-n,mentalizam,n,0.0,0.0
ENG30-05973198-n,nativizam,n,0.0,0.0
ENG30-05973372-n,naturalizam,n,0.0,0.0
ENG30-05974156-n,nominalizam,n,0.0,0.0
ENG30-05974363-n,operacionalizam,n,0.0,0.0
ENG30-05974798-n,pragmatizam,n,0.0,0.0
ENG30-05975258-n,probabilizam,n,0.0,0.0
ENG30-05975473-n,racionalizam,n,0.0,0.0
ENG30-05975846-n,relativizam,n,0.0,0.0
ENG30-05976065-n,sholasticizam,n,0.0,0.0
ENG30-05976257-n,semiotika,n,0.0,0.0
ENG30-05976471-n,senzualizam,n,0.0,0.0
ENG30-05976649-n,solipsizam,n,0.0,0.0
ENG30-05976948-n,stoicizam,n,0.0,0.0
ENG30-05977135-n,subjektivizam,n,0.0,0.0
ENG30-05977619-n,teleologija,n,0.0,0.0
ENG30-05977800-n,tradicionalizam,n,0.0,0.0
ENG30-05977977-n,vitalizam,n,0.0,0.0
ENG30-05980051-n,"agnosticizam,neverica,skepsa,skepticizam",n,0.0,0.0
ENG30-05988282-n,"neobrazovanost,neukost,neznanje,sirovost",n,0.0,0.0
ENG30-05988956-n,"naivnost,neiskustvo",n,0.0,0.0
ENG30-05993367-n,"logički empirizam,logički pozitivizam,pozitivizam",n,0.0,0.0
ENG30-06060049-n,?microscopic anatomy,n,0.0,0.0
ENG30-06070929-n,"bionomika,ekologija",n,0.0,0.0
